USERNAME,TEXT,RETWEETS,ABOUT_BASEBALL
Danielsan_2,Las @aguilasdelzulia llega a su victoria número 30 tras dejar en el terrenos de manera espectacular a los Tigres 3 carreras por 2 #LVBP,0,1
Danielsan_2,@Neriojosex @aguilasdelzulia Dijieron que una semana.,1,1
Danielsan_2,Los Leones del Caracas son las Águilas del Zulia del año pasado. no le salen pero es nada.,0,1
Danielsan_2,Victoria numero 22 de las @aguilasdelzulia tras vencer a los Navegantes del Magallanes 6 carreras por tres. #LVBP,0,1
Danielsan_2,Mañana repiten @aguilasdelzulia y @Magallanes_bbc a las 7:00 pm en el estadio Luis Aparicio. #LVBP,0,1
Danielsan_2,Las Águilas del Zulia desde el primer día de la temporada ha estado en el primer lugar. ha sido el equipo más consistente de la #LVBP,0,1
Danielsan_2,8 capítulos completos en MARGARITA. Águilas del Zulia 7 - Bravos de Margarita 1 #LVBP,0,1
Danielsan_2,Las @aguilasdelzulia deja su record como visitante en 11 victorias y 4 derrotas. El mejor equipo en la carretera #LVBP,2,1
Danielsan_2,Es otro equipo cada vez que las Águilas del Zulia juega en la carretera.,0,1
Danielsan_2,Las @aguilasdelzulia con la derrota de hoy deja record de 18 victorias y 11 derrotas en el primer lugar de la tabla de posiciones. #LVBP,0,1
Danielsan_2,Derrota numero 10 de las @aguilasdelzulia Que a pesar de caer derrotado se mantiene aún en la primera posición de la #LVBP,0,1
Danielsan_2,Las @aguilasdelzulia Sigue en la primera posición y le saca 3 juegos de diferencia a los Bravos de Margarita. #LVBP,0,1
Danielsan_2,Victoria numero 18 para las @aguilasdelzulia tras dejar en el terrero al equipo de los Caribes de Anzoategui. #LVBP,0,1
SangreVT,"#HUMOR | PARA REIRSE El chalequeo no cesa, aca los mejores memes de la eliminación de Leones y Magallanes Gracias... http:// fb.me/2H3iAC6fQ",0,1
SangreVT,"#HUMOR | TREMENDA TABLA... Asi quedaron los equipos de la LVBP, ¿Donde estan Caracas y Magallanes que no los veo? http:// fb.me/1BzXQhy68",0,1
SangreVT,"#Tipico Un Magallanero: ""Los Leones son como las hallacas, hasta diciembre"". Un Caraquista: "" Magallanes es como... http:// fb.me/7ccjhZolp",0,1
SangreVT,#LVBP | Resultados 27/12 | #Bravos 15-3 #Caribes | #Tiburones 2-1 #Magallanes | #Aguilas 6-4 #Leones | #Cardenales 5-3 #Tigres,0,1
SangreVT,"#Resultados #LVBP Bravos va en picada, Magallanes se mete en la pelea. #Magallanes 4-3 #Bravos",1,1
SangreVT,"Los fanáticos del béisbol estamos contentos, termino la cadena y empezó la transmisión del juego de Magallanes -Bravos",1,1
SangreVT,Resultados de ayer en la #LVBP : #Magallanes 4–0 #Bravos #Caribes 1–0 #Zulia #Tiburones 16–2 #Tigres,1,1
SangreVT,"Líder: LANZA ""EL REY"" Félix Hernández debuta hoy con Magallanes ante Bravos en el estadio de Guatamare. No jugaba en la #LVBP desde 2003",0,1
SangreVT,Transmisiones de hoy: #Magallanes - #Tiburones (VV) #Bravos - #Tigres (TLT) #Leones - #Lara (MTV) #Zulia - #Caribes (IVC) #LVBP .,0,1
SangreVT,Clasificación #LVBP *Lara 33-22 Zulia 30-25 Anzoátegui 29-26 Margarita 27-27 La Guaira 26-28 Magallanes 25-28 Aragua 24-28 Caracas 21-31,1,1
SangreVT,#17Dic | Resultados de la #LVBP Anzoátegui 9 Zulia 2 Aragua 8 Caracas 6 Magallanes 7 Margarita 1 Lara* 5 La Guaira 2 *Clasificado.,0,1
SangreVT,#Resultados #LVBP Magallanes continúa su buena racha #Bravos - #Magallanes,1,1
SangreVT,"#Resultados #LVBP Magallanes agudizó la mala actualidad de los Leones, lo deja con 30 derrotas y detrás de la... http:// fb.me/2FKYkJlXx",0,1
SangreVT,¿Crees que Caracas y Magallanes clasifiquen a la Postemporada? | Deja tu opinión y participa con la etiqueta #LVBPxSVT,0,1
SangreVT,#LVBPxSVT | El Infielder Ronny Cedeño de los Navegantes del Magallanes se lleva el premio a jugador de la semana en la LVBP. pic.twitter.com/WuM3KlzZjv,0,1
SangreVT,#LVBPxSVT | Juegos de hoy | #Magallanes - #Tigres (Reprogramado 15/10) 5:30 PM | #Caribes - #Leones (Reprogramado 26/10) 6:00 PM,1,1
SangreVT,#LVBPxSVT | Juegos de hoy 9/12: Leones - Bravos (VV) Caribes - Tiburones (IVC) Tigres - Magallanes (MTV) Águilas - Cardenales (TLT).,0,1
javiergon56,16/12/2006: José Castillo “El Hacha” batea de 5-4 con tres remolcadas para que el Caracas derrote al Magallanes 6 a 4,2,1
javiergon56,16/12/1974: Luis Aparicio sustituye a Carrasquelito como mánager del Zulia. Al día siguiente debuta con un triunfo ante Magallanes,4,1
javiergon56,16/12/1969: Magallanes y Caracas empatan a una luego de 14 entradas. Por los Navegantes lanzó completó el cubano Orlando Peña,2,1
javiergon56,15/12/1973: Luis Peñalver pinta de blanco al Magallanes y el Caracas triunfa 7 a 0. Primer blanqueo de los Leones en Valencia,2,1
javiergon56,"15/12/2006: A los 20 años de edad, Pablo Sandoval hace su estreno como pelotero profesional con el Magallanes frente a Caribes...",3,1
javiergon56,"15/12/1979: Jonrón de dos carreras del emergente Ken Phelps, en el 6to inning, le da el triunfo al Caracas 5-4 ante Magallanes",2,1
javiergon56,15/12/1973: Francisco Navas deja sin hit ni carrera al Magallanes y el Caracas gana 3-0 en juego de Puros Criollos…,2,1
javiergon56,"14/12/1970: Muere ahogado en las playas de Patanemo, estado Carabobo, Herman Hill, refuerzo del Magallanes en la temporada 1970-71",2,1
javiergon56,14/12/2008: Magallanes anota dos carreras cerrando el noveno para dejar en el terreno al Caracas 7 a 6,2,1
javiergon56,"12/12/1951: Nace en San Tomé, estado Anzoátegui, Alexis Ramírez, infielder que jugó 10 temporadas con Magallanes (1972-1982)",2,1
javiergon56,"8/12/1993: Iván Artega (7), Al Osuna (1) y Chris Hill (1) se combinan para dejar en un hit a Tiburones y darle la victoria a Magallanes 6-0…",2,1
javiergon56,8/12/1988: Ubaldo Heredia blanquea al Magallanes 1-0 y el Caracas completa 18 triunfos consecutivos. Marca aún vigente,5,1
javiergon56,8/12/1955: El zurdo Leonard Yochim deja sin hit ni carrera al Magallanes y el Caracas triunfa 3-0. Primer no hit no run en la LVBP…,4,1
javiergon56,7/12/1968: Clarence Gaston conecta jonrón en el décimo tercer inning y Magallanes deja en el terreno al Caracas 3 a 2,2,1
javiergon56,5/12/1983: Andrés Galarraga batea un descomunal cuadrangular en el décimo inning y el Caracas deja en el campo al Magallanes 10 a 9,5,1
javiergon56,5/12/1953: Magallanes anota ocho carreras en el noveno inning para derrotar a los Leones del Caracas 19-9…,3,1
javiergon56,5/12/1964: Los Navegantes del Magallanes le propinan una paliza a los Tiburones de La Guaira 11-1 con ataque de 23 indiscutibles,3,1
javiergon56,5/12/1950: El novato Emilio Cueche logra su quinta victoria consecutiva y Cervecería Caracas derrota al Magallanes 4 a 2,2,1
javiergon56,"5/12/1974: El centerfielder del Caracas, Víctor Davalillo, batea su hit mil en la LVBP frente a Jim Sadowski, del Magallanes , en Valencia",2,1
javiergon56,"2/12/1974: Dave Pagan deja en un hit al Magallanes y Lara triunfa 3-0. El único indiscutible lo conectó Rod Andrews, en la 4ta entrada",2,1
MeridianoTV,"#PortadaMeridiano || Pa' Bravo yo, eliminados Caracas y Magallanes pic.twitter.com/hu0rYqLDmj",33,1
MeridianoTV,"#LVBP || #Caribes 4-1 #Navegantes || FINAL || Magallanes quedó eliminado, pasan Bravos y Tiburones a la postemporada http:// bit.ly/2htZg2Y",64,1
MeridianoTV,#PortadaMeridiano || Magallanes cerca del puerto pic.twitter.com/XUdSk28GBE,9,1
MeridianoTV,#LVBP || Eduardo Rodríguez podría no lanzar más con Magallanes http:// bit.ly/2hups0t,9,1
MeridianoTV,"#PortadaMeridiano || Magallanes cerca del puerto, los carabobeños están a un paso pic.twitter.com/qkfpbrBQ70",26,1
MeridianoTV,#PortadaMeridiano || Dentellada guairista complicó situación de magallanes pic.twitter.com/X3S1uoez25,27,1
MeridianoTV,#LVBP || Magallanes ya tiene rotación para semana final http://www. meridiano.com.ve/beisbol/beisbo l-venezolano/143475/magallanes-ya-tiene-rotacion-para-semana-final.html …,10,1
MeridianoTV,#LVBP || FINAL | Navegantes del Magallanes 4-3 Bravos de Margarita | Box Score http:// lvbp.meridiano.com.ve/jugada-a-jugad a/488262/Navegantes-vs-Bravos-22-12-2016.html …,11,1
MeridianoTV,"#LVBP || Félix Hernández debuta con Magallanes : ""No puedo decir lo feliz que estoy"" http:// bit.ly/2h56XMR pic.twitter.com/oEcfdjPutv",16,1
MeridianoTV,"#LVBP || Félix Hernández debuta con Magallanes : ""No puedo decir lo feliz que estoy"" http:// bit.ly/2h56XMR pic.twitter.com/czfZdoDM4b",31,1
Parraga_Lvbp,#FelizAñoNuevo para todos menos para los que siguen diciendo que el playoff no tendrá vida por la elmininacion de #Leones y #Magallanes,3,1
Parraga_Lvbp,@EP1980 #DraftLVBP Mentira estimado tomó también a Pena del Magallanes . Mas humildad por favor!,1,1
Parraga_Lvbp,"Pero el playoff no sera igual por no estar #LEONES y #MAGALLANES GAFOS es lo que son algunos ""periodistas"" y ""fanáticos"" #LVBP",23,1
Parraga_Lvbp,"Es Felix y es cierto estimado! "" @yrleones : @Parraga_Lvbp estimado y nadie habla que el picher perdedor por magallanes fue feliz hernandez""",1,1
Parraga_Lvbp,"No es cierto estimado! "" @caraquistas : via @Fernand82256842 : Ese round robin no tiene vida sin caracas y magallanes """,2,1
Parraga_Lvbp,"Upa... "" @PepeBeisbol : #LVBP #Magallanes Mientras No lo entierren HAY esperanza de una Resurrección. .....""",3,1
Parraga_Lvbp,"Ahora el de la resaca es Felix Hernandez, no tomen tanto estimados! #LVBP #Magallanes pic.twitter.com/oEiJLxlC75",4,1
Parraga_Lvbp,"""Tocame la samba"" Grita Damaso Blanco en el circuito del Magallanes , lo vi estimados guairistas! #LVBP",5,1
Parraga_Lvbp,Magallanes se niega a volver al sótano y comenzaron volando este juego estimados... #LVBP,0,1
Parraga_Lvbp,Pero Carlos García no lo estaba haciendo tan mal... JAJAJA #LVBP #Magallanes pic.twitter.com/TSA6fZ8tfH,1,1
Parraga_Lvbp,Golpe de estado al Almirante Carlos García! #Magallanes #LVBP,11,1
Parraga_Lvbp,Ayer se los dejé pasar porque era vs El Magallanes pero estimados @tiburones_net NO JUEGUEN CON PELOTAS PUYADAS DE CORCHO. Mosca pues! #LVBP,1,1
Parraga_Lvbp,#LVBP | Salieron del foso @caraquistas celebren / Pero igual están casi eliminados con el Magallanes : pic.twitter.com/wzMB10kMCR,5,1
Parraga_Lvbp,"Como el cangrejo! "" @jeffrynfity : Allá viene el Magallanes jajajajaja @LegionCaraquist @Parraga_Lvbp @Magallanes _bbc """,2,1
Parraga_Lvbp,@sepulsihay No todos los días se sale del sótano y se dejan ahí al Magallanes ! #LVBP pic.twitter.com/KnYF0MbcS7,1,1
Parraga_Lvbp,"Vamos Leoneros! "" @caraquistas : via @carmirzeta : Buenas tardes manada, Magallanes perdiendo, perdió Aragua, vamos aprovechar este día""",0,1
Parraga_Lvbp,A las 5:47pm se reanuda el encuentro entre #Magallanes y #LaGuaira ganan los escualos 6-1 #LVBP,1,1
Parraga_Lvbp,Lo bueno de todo es que Magallanes y Leones tendrán su participación en Enero con los refuerzo. No todo es malo estimados! #LVBP,9,1
Parraga_Lvbp,Cuando vi en los TT Tony Romas pensé que ya habían botado a Carlos García y ese era el nombre del nuevo manager pero no. #Magallanes #LVBP,3,1
Parraga_Lvbp,Las primeras investigaciones apuntan que J.Machi saboteo el sistema de agua de la #UCV ayer como venganza a su antiguo equipo El Magallanes,2,1
MemesLVBP,Machí está arrecho con el bullpen de Magallanes #LVBPxTLT pic.twitter.com/fnfaD7X0iL,27,1
MemesLVBP,Esta tarde hay Caracas - Magallanes #QuéEmociónMarica pic.twitter.com/RdaVrknBs0,12,1
JLeon_G,"@leones_cbbc para cuando quedo el juego del miércoles pasado contra tigres que fue suspendido por lluvia, gracias",0,1
EsteOliver,Deberían estar viendo el juego de la Serie Mundial. El béisbol también merece su cariñito y este juego vale totalmente la pena,0,1
EsteOliver,Que juego de béisbol,0,1
EsteOliver,Pobres aquellos que no pueden disfrutar del béisbol,0,1
Isaac_D26,"Fox Sport, transmitiendo juego Aragua vs Lara. Y adivinen de que hablan? Si, caracas y Magallanes ...",0,1
Isaac_D26,"@GianfrancoDiBar Que pierda Magallanes ante Caribes, asi gane bravos y pierda Tigres pasamos de 5to",0,1
Isaac_D26,@ERSANZZ de perder Magallanes y Tigres y ganar bravos LG pasaría 5to o 6to?,0,1
Isaac_D26,@RobyKing Con derrota de Magallanes bo se estaría clasificando? No llegarían a 30 victorias,0,1
Isaac_D26,@placidoalbert @PablinhooAlee LG necesita q pierda bravos o magallanes Para clasificar,0,1
Isaac_D26,Y barrio Caracas. Y de ganar Magallanes no habría nadie fuera de la clasificación. Muerte súbita por el 6to.,0,1
Isaac_D26,Ya no me molesta que perdamos hoy jajajajajajajaja. Perdió Tigres. Y de gabar Magallanes lo empataría,0,1
Isaac_D26,"Vamos pues, que es Magallanes ! A cuenta gotas por lo menos!",0,1
Isaac_D26,"Son 6vs Magallanes , 5vs Tigres, 4 vs Cardenales, 3vs Bravos, 3vs Caribes y 2 vs Caracas. Me habían faltado 2 suspendidos. #Tiburones https:// twitter.com/Isaac_D26/stat us/803060322026291200 …",0,1
Isaac_D26,@IkerSabando @pedroButters debería ser Rodríguez contra ccs y Cuevas vs Magallanes,0,1
Isaac_D26,"@zulgerlyfg que el como que cree que aún está jugando con Magallanes , donde podía ser malo como el resto.",0,1
Isaac_D26,Que béisbol tan malo muestra la Guaira... De los mejores en ejecución a esto. Vaya slump.,0,1
Isaac_D26,@cosmejatar @elpanatibu @RobyKing béisbol Venezuela está bastante bien,0,1
RobiroTeran,"Doctor Gonzalo Müller y José Spitia, trabajadores del Los Magallanes de Catia en tribunales pic.twitter.com/PX9rZSTZtj (via @AlbertoRT51 )",1,1
veromazu,"Ay papá, hoy se viene Caracas- Magallanes !",0,1
veromazu,"Hoy que sí veo el Caracas- Magallanes , seguro perdemos. #PleaseNot #VamosLeones",0,1
ACapeca,Soy feliz porque empezo la temporada de la LVBP. Para mi nada mejor que el béisbol .,1,1
ACapeca,Soy feliz porque empezo la temporada de la LVBP . Para mi nada mejor que el béisbol.,1,1
clau2santos,@123PorTodosFM por supuesto que tienen que apoyar a los gloriosos leones del caracas,0,1
profesorbriceno,Se acabó el Miss Venezuela y comenzó el Béisbol ... Este país deja el cigarro y para agarrar la Marihuana.,506,1
profesorbriceno,Por momentos sentí que la tela del vestido de las misses en el opening era la misma del uniforme de los Tigres de Aragua #MissVenezuela,137,1
Juliococo,Ojalá pierdan los Leones del Caracas . Y soy #Caraquista .,9,1
Juliococo,"No veo beisbol desde octubre, solo NBA. No agarro más estrés por eso, cuando se vaya Ávila vemos https:// twitter.com/roger_ortiz/st atus/813951687094312962 …",2,1
Juliococo,Lo que entiendo de lo dicho por la Federación Venezolana de Beisbol y por Zerpa es que Carlos Guillén se comió la luz con lo de Vizquel,43,1
Juliococo,El Manager de la Selección de Beisbol de Venezuela debe ser Omar Vizquel. Removerlo por causas políticas es una afrenta al deporte y al país,346,1
maickelmelamed,#Tbt de el momento en que hice el primer lanzamiento en la inauguración de la temporada de béisbol . Para celebrar la temporada 2016 pic.twitter.com/E3Cbstwpv5,61,1
_AlvaroMurillo_,"Decía el pdte d #Nicaragua en su mensaje televisado q se mantienen programados el béisbol y las telenovelas. Dato sin importancia, sí. O no.",1,1
gennysanchez,Ustedes sí son puercos y que Caracas - Magallanes . Sólo la Guaira. El sentimiento de un pueblo y la envidia de todo un país. #PaEncima,2,1
gennysanchez,"Y más increíble aún es mi capacidad de aparentar que sé de béisbol cuando no sé media mierda, jajsjaj. Así son uds en el Super Bowl. :3",0,1
LaVeroGomez,Primera vez en la vida que le ligo a Magallanes .,4,1
LaVeroGomez,¿Los fanáticos del Magallanes andan celebrando ya?,2,1
LaVeroGomez,¡Leones le ganó a Magallanes ! El juego terminó 4-3 en Valencia.,37,1
LaVeroGomez,¡Se empató en el octavo! La emoción de @arreazaortega me pone la piel de gallina. #Leones #Magallanes,12,1
LaVeroGomez,"Estoy emocionada por el primer Caracas - Magallanes de la temporada. Si están como yo, en casa, lo pueden ver en @IVC_NETve #IVCLVBP pic.twitter.com/0eF677wtns",6,1
LaVeroGomez,Ligando que sea una buena semana para @leones_cbbc . Este juego lo veo en @IVC_NETve y lo escucho en @deportes_ur,3,1
LaVeroGomez,"""Fanáticos de Los Leones del Caracas : ¡Ganaron! Sean felices"". Cada vez que escucho a Chema decir eso, yo duermo feliz.",19,1
LaVeroGomez,La emoción de prender la radio y escuchar que @leones_cbbc volteó ese juego,13,1
LaVeroGomez,El béisbol puede ser muy ingrato. No sólo con los managers y gerentes; también con los mismos peloteros.,5,1
LaVeroGomez,Suena el himno en Maracay para iniciar oficialmente la temporada 2016-17 #Beisbol,12,1
efrainruizp,Caracas y Magallanes en enero... pic.twitter.com/aICclUablL,30,1
efrainruizp,@datobinario eso lo coordinó Magallanes o lo impuso Félix?,0,1
efrainruizp,Yo no veo cómo es que tirar 15 innings repartidos en 5 juegos con Magallanes puede ayudar a Félix Hernández a prepararse para el Clásico...,9,1
efrainruizp,"@contreraslj @leones_cbbc @arreazaortega @EfrainZavarce @josegrasso no, solo habia dos equipos de los cuales escoger",0,1
